timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/04/08 19:10:19.015, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:22.095, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:25.172, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:28.222, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:31.273, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:34.324, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:37.376, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:40.425, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:43.492, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:46.553, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:49.616, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:52.663, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:55.710, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:10:58.763, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:01.841, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:04.902, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:07.961, 37 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:11.029, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:14.078, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:17.153, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:20.201, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:23.251, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:26.310, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:29.358, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:32.408, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:35.457, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:38.506, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:41.555, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:44.603, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:47.652, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:50.700, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:53.749, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:56.799, 37 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:11:59.848, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:02.898, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:05.947, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:09.003, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:12.063, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:15.112, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:18.160, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:21.211, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:24.270, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:27.346, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:30.394, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:33.444, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:36.491, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:39.538, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:42.586, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:45.634, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:48.685, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:51.733, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:54.780, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:12:57.830, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:00.879, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:03.929, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:06.977, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:10.027, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:13.075, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:16.150, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:19.201, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:22.251, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:25.303, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:28.352, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:31.426, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:34.486, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:37.539, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:40.646, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:43.713, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:46.773, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:49.832, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:52.885, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:55.934, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:13:58.987, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:02.058, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:05.108, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:08.157, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:11.205, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:14.251, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:17.301, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:20.352, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:23.399, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:26.449, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:29.500, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:32.549, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:35.599, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:38.649, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:41.699, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:44.746, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:47.793, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:50.842, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:53.891, 41 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:56.940, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:14:59.989, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:03.041, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:06.089, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:09.139, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:12.187, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:15.237, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:18.307, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:21.363, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:24.443, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:27.491, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:30.540, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:33.588, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:36.636, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:39.684, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:42.731, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:45.778, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:48.827, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:51.876, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:54.924, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:15:57.987, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:01.042, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:04.132, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:07.208, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:10.255, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:13.307, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:16.383, 37 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:19.439, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:22.490, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:25.593, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:28.672, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:31.721, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:34.774, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:37.824, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:40.871, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:43.923, 37 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:46.974, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:50.022, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:53.070, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:56.117, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:16:59.164, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:02.214, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:05.263, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:08.310, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:11.365, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:14.430, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:17.477, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:20.524, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:23.573, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:26.621, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:29.669, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:32.718, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:35.768, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:38.821, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:41.871, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:44.924, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:47.988, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:51.037, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:54.100, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:17:57.157, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:00.205, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:03.252, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:06.308, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:09.356, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:12.406, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:15.456, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:18.506, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:21.555, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:24.602, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:27.653, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:30.704, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:33.754, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:36.806, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:39.859, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:42.910, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:45.963, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:49.026, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:52.080, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:55.134, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:18:58.213, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:01.270, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:04.345, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:07.394, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:10.442, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:13.493, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:16.541, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:19.591, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:22.639, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:25.689, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:28.738, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:31.790, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:34.874, 37 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:37.925, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:40.978, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:44.029, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:47.077, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:50.128, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:53.176, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:56.225, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:19:59.275, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:02.353, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:05.404, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:08.482, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:11.530, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:14.577, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:17.628, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:20.676, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:23.723, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:26.771, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:29.822, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:32.872, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:35.920, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:38.968, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:42.017, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:45.068, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:48.115, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:51.163, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:54.212, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:20:57.263, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:00.315, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:03.365, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:06.413, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:09.461, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:12.507, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:15.556, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:18.606, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:21.656, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:24.703, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:27.757, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:30.804, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:33.853, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:36.899, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:39.949, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:42.997, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:46.048, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:49.115, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:52.168, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:55.217, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:21:58.267, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:01.357, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:04.440, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:07.504, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:10.554, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:13.602, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:16.653, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:19.700, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:22.749, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:25.812, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:28.888, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:31.934, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:34.982, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:38.050, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:41.100, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:44.147, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:47.195, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:50.243, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:53.291, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:56.339, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:22:59.385, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:02.430, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:05.478, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:08.525, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:11.572, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:14.620, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:17.667, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:20.714, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:23.763, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:26.813, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:29.863, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:32.911, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:35.962, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:39.026, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:42.076, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:45.126, 41 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:48.172, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:51.222, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:54.273, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:23:57.339, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:00.386, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:03.437, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:06.514, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:09.563, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:12.610, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:15.660, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:18.709, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:21.761, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:24.810, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:27.858, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:30.904, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:33.953, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:37.010, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:40.071, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:43.121, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:46.175, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:49.224, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:52.281, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:55.351, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:24:58.412, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:01.459, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:04.507, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:07.585, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:10.635, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:13.683, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:16.736, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:19.819, 25 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:22.875, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:25.923, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:29.014, 31 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:32.076, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:35.141, 25 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:38.199, 37 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:41.343, 37 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:44.400, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:47.447, 41 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:50.494, 31 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:53.541, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:56.589, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:25:59.639, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:02.687, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:05.822, 18 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:09.189, 24 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:12.256, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:15.306, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:18.356, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:21.426, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:24.473, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
