timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/04/09 17:27:46.266, 34 %, 1 %, 11313 MiB, 15360 MiB, 32
2026/04/09 17:27:49.337, 38 %, 2 %, 11313 MiB, 15360 MiB, 32
2026/04/09 17:27:52.398, 39 %, 2 %, 11313 MiB, 15360 MiB, 32
2026/04/09 17:27:55.435, 39 %, 2 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:27:58.482, 37 %, 2 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:28:01.533, 38 %, 2 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:28:04.586, 36 %, 2 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:28:07.624, 36 %, 2 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:28:10.668, 37 %, 2 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:28:13.704, 41 %, 2 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:28:16.747, 37 %, 1 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:28:19.788, 39 %, 2 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:28:22.827, 38 %, 2 %, 11313 MiB, 15360 MiB, 33
2026/04/09 17:28:25.865, 36 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:28.903, 36 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:31.945, 39 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:34.996, 34 %, 1 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:38.039, 41 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:41.074, 40 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:44.111, 36 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:47.157, 41 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:50.205, 35 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:53.243, 38 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:56.280, 38 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:28:59.334, 38 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:02.374, 37 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:05.426, 35 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:08.484, 35 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:11.559, 36 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:14.628, 39 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:17.673, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:29:20.713, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:29:23.758, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:29:26.825, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:29:29.867, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:29:32.906, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:29:35.949, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:29:39.055, 26 %, 1 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:42.109, 38 %, 1 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:45.154, 38 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:48.196, 39 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:51.242, 37 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:54.415, 16 %, 1 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:29:57.482, 41 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:30:00.544, 39 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:30:03.622, 34 %, 1 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:30:06.676, 40 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:30:09.786, 38 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:30:12.855, 38 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:30:15.894, 41 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:30:18.934, 39 %, 2 %, 11313 MiB, 15360 MiB, 34
2026/04/09 17:30:21.974, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:25.022, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:28.061, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:31.099, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:34.161, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:37.227, 33 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:40.284, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:43.334, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:46.387, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:49.432, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:52.469, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:55.513, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:30:58.582, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:01.641, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:04.677, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:07.723, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:10.775, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:13.822, 25 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:16.860, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:19.896, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:22.934, 34 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:25.972, 31 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:29.034, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:32.073, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:35.136, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:38.178, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:41.219, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:44.257, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:47.293, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:50.330, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:53.374, 29 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:56.427, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:31:59.483, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:02.535, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:05.606, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:08.650, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:11.692, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:14.757, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:17.797, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:20.839, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:23.878, 32 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:26.919, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:29.956, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:32.992, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:36.050, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:39.092, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:42.153, 41 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:32:45.190, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:32:48.226, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:32:51.264, 33 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:32:54.302, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:32:57.338, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:00.376, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:03.440, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:06.495, 34 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:09.565, 41 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:12.664, 35 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:15.722, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:18.796, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:21.855, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:24.897, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:27.937, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:30.993, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:34.069, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:37.146, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:40.192, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:43.238, 35 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:46.276, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:49.318, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:52.363, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:55.408, 35 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:33:58.466, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:34:01.523, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:34:04.589, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:34:07.639, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:34:10.677, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:34:13.720, 33 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:34:16.762, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:19.798, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:22.836, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:34:25.999, 31 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:29.074, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:32.128, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:35.171, 34 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:38.214, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:41.266, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:44.303, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:47.338, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:50.379, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:34:53.423, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:34:56.510, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:34:59.564, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:02.607, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:05.653, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:08.699, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:11.763, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:14.816, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:17.856, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:20.894, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:23.942, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:26.994, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:30.060, 26 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:35:33.103, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:36.137, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:39.185, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:42.232, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:45.276, 34 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:48.326, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:51.365, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:54.451, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:35:57.527, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:00.602, 41 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:03.665, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:06.742, 23 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:09.793, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:12.856, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:15.899, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:18.971, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:22.036, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:25.075, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:28.111, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:31.159, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:34.198, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:37.235, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:40.288, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:43.325, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:46.366, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:49.409, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:52.519, 24 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:55.691, 23 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:36:58.770, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:01.837, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:04.873, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:07.911, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:10.982, 24 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:14.022, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:17.059, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:20.093, 43 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:23.145, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:26.181, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:29.216, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:32.252, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:35.288, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:38.326, 41 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:41.384, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:44.419, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:47.457, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:50.495, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:53.537, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:56.605, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:37:59.702, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:02.744, 41 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:05.785, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:08.847, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:11.896, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:14.978, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:18.036, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:38:21.075, 41 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:38:24.112, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:27.155, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:30.203, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:33.239, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:36.280, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:39.316, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:42.368, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:45.406, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:48.464, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:51.517, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:54.622, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:38:57.670, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:00.729, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:03.775, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:06.813, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:39:09.852, 34 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:39:12.891, 41 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:39:15.932, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:39:19.019, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:39:22.080, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:39:25.119, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:39:28.185, 34 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:39:31.225, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:39:34.261, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:37.296, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:40.344, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:43.382, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:46.440, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:49.487, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:52.524, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:55.583, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:39:58.634, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:01.674, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:04.712, 41 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:07.758, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:10.799, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:13.839, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:16.878, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:19.917, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:22.957, 42 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:25.995, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:29.035, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:32.073, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:40:35.124, 35 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:40:38.172, 42 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:40:41.208, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:40:44.245, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:40:47.302, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:40:50.367, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:40:53.410, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:40:56.454, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:40:59.524, 35 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:02.573, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:05.638, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:08.679, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:11.852, 31 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:14.899, 35 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:17.938, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:21.019, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:24.079, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:27.124, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:30.195, 32 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:33.261, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:41:36.328, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:41:39.383, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:41:42.431, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:41:45.485, 31 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:41:48.527, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:41:51.574, 34 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:41:54.656, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:41:57.744, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:00.817, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:03.863, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:06.898, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:09.934, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:12.984, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:16.021, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:19.123, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
