timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/03/26 21:05:46.096, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:05:49.143, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:05:52.191, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:05:55.236, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:05:58.283, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:01.332, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:06:04.378, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:06:07.426, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:06:10.473, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:06:13.523, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:06:16.571, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:19.617, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:22.665, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:25.713, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:28.760, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/03/26 21:06:31.806, 39 %, 2 %, 11313 MiB, 15360 MiB, 76
2026/03/26 21:06:34.851, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/03/26 21:06:37.898, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/03/26 21:06:40.945, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:43.992, 40 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:47.049, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:50.096, 39 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:53.145, 39 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:06:56.393, 13 %, 0 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:06:59.527, 43 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:07:02.593, 40 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:07:05.641, 39 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:07:08.694, 39 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:07:11.741, 38 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:07:14.788, 38 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:07:17.835, 38 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:07:20.882, 39 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:07:23.928, 38 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:07:26.975, 38 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:07:30.022, 38 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:07:33.067, 39 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:07:36.792, 13 %, 0 %, 11313 MiB, 15360 MiB, 76
2026/03/26 21:07:39.989, 22 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/03/26 21:07:43.068, 39 %, 2 %, 11313 MiB, 15360 MiB, 75
2026/03/26 21:07:46.120, 39 %, 2 %, 11313 MiB, 15360 MiB, 75
2026/03/26 21:07:49.177, 39 %, 2 %, 11313 MiB, 15360 MiB, 75
2026/03/26 21:07:52.226, 39 %, 2 %, 11313 MiB, 15360 MiB, 75
2026/03/26 21:07:55.273, 38 %, 2 %, 11313 MiB, 15360 MiB, 76
2026/03/26 21:07:58.324, 39 %, 2 %, 11313 MiB, 15360 MiB, 76
2026/03/26 21:08:01.370, 39 %, 2 %, 11313 MiB, 15360 MiB, 76
2026/03/26 21:08:04.422, 38 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:08:07.470, 39 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:08:10.516, 39 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:08:13.562, 38 %, 2 %, 11313 MiB, 15360 MiB, 77
2026/03/26 21:08:16.609, 39 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:08:19.657, 39 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:08:22.728, 39 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:08:25.775, 39 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:08:28.823, 39 %, 2 %, 11313 MiB, 15360 MiB, 78
2026/03/26 21:08:31.872, 39 %, 2 %, 11313 MiB, 15360 MiB, 79
2026/03/26 21:08:34.932, 3 %, 0 %, 11313 MiB, 15360 MiB, 77
