timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/04/06 17:48:02.285, 40 %, 1 %, 11313 MiB, 15360 MiB, 69
2026/04/06 17:48:05.333, 39 %, 1 %, 11313 MiB, 15360 MiB, 69
2026/04/06 17:48:08.381, 38 %, 1 %, 11313 MiB, 15360 MiB, 70
2026/04/06 17:48:11.444, 39 %, 1 %, 11313 MiB, 15360 MiB, 70
2026/04/06 17:48:14.525, 40 %, 1 %, 11313 MiB, 15360 MiB, 70
2026/04/06 17:48:17.575, 38 %, 1 %, 11313 MiB, 15360 MiB, 70
2026/04/06 17:48:20.626, 38 %, 1 %, 11313 MiB, 15360 MiB, 70
2026/04/06 17:48:23.677, 38 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:26.734, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:29.785, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:32.834, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:35.885, 40 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:38.935, 40 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:41.985, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:45.031, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:48.082, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:51.130, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:54.175, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:48:57.223, 38 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:49:00.272, 38 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:49:03.323, 40 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:49:06.371, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:49:09.433, 37 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:49:12.485, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:49:15.545, 38 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:49:18.596, 39 %, 1 %, 11313 MiB, 15360 MiB, 71
2026/04/06 17:49:21.657, 38 %, 1 %, 11313 MiB, 15360 MiB, 72
2026/04/06 17:49:24.704, 39 %, 1 %, 11313 MiB, 15360 MiB, 72
2026/04/06 17:49:27.763, 39 %, 1 %, 11313 MiB, 15360 MiB, 72
2026/04/06 17:49:30.811, 40 %, 1 %, 11313 MiB, 15360 MiB, 72
2026/04/06 17:49:33.860, 39 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:49:36.942, 39 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:49:39.993, 39 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:49:43.043, 39 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:49:46.093, 39 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:49:49.141, 39 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:49:52.240, 30 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:49:55.307, 40 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:49:58.355, 39 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:50:01.403, 39 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:50:04.472, 38 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:50:07.538, 39 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:50:10.589, 38 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:50:13.662, 39 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:50:16.710, 40 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:50:19.757, 40 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:50:22.805, 39 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:50:25.895, 25 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:50:28.946, 39 %, 1 %, 11313 MiB, 15360 MiB, 73
2026/04/06 17:50:31.995, 38 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:50:35.075, 40 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:50:38.136, 38 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:50:41.184, 39 %, 1 %, 11313 MiB, 15360 MiB, 74
2026/04/06 17:50:44.231, 39 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:50:47.278, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:50:50.328, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:50:53.400, 39 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:50:56.451, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:50:59.506, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:51:02.572, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:51:05.623, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:51:08.695, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:51:11.745, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:14.792, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:17.840, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:20.887, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:23.937, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:26.987, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:30.034, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:33.081, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:36.128, 39 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:39.176, 40 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:42.226, 42 %, 1 %, 11313 MiB, 15360 MiB, 75
2026/04/06 17:51:45.275, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:51:48.322, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:51:51.371, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:51:54.422, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:51:57.475, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:52:00.522, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:03.571, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:06.632, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:09.692, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:12.741, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:15.788, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:18.834, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:21.882, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:24.932, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:27.980, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:31.027, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:52:34.074, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:52:37.126, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:52:40.173, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:52:43.221, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:52:46.270, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:52:49.320, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:52:52.369, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:55.435, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:52:58.497, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:53:01.604, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:53:04.695, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:53:07.766, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:53:10.815, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:53:13.865, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:53:16.916, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:53:19.968, 38 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:53:23.033, 38 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:53:26.083, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:53:29.130, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:53:32.177, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:53:35.224, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:53:38.322, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:53:41.371, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:53:44.449, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:53:47.499, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:53:50.552, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:53:53.599, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:53:56.689, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:53:59.746, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:54:02.794, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:54:05.847, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:54:08.901, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:54:11.949, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:54:14.998, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:54:18.046, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:54:21.093, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:54:24.141, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:54:27.191, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:54:30.239, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:54:33.302, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:54:36.349, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:54:39.399, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:54:42.490, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:54:45.546, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:54:48.597, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:54:51.661, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:54:54.709, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:54:57.768, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:55:00.816, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:55:03.864, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:55:06.912, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:55:09.960, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:55:13.009, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:55:16.056, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:55:19.104, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:55:22.150, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:55:25.201, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:55:28.250, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:55:31.299, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:55:34.347, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:55:37.396, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:55:40.452, 38 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:55:43.506, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:55:46.604, 37 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:55:49.673, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:55:52.725, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:55:55.805, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:55:58.856, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:56:01.906, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:04.984, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:08.042, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:11.092, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:14.141, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:17.223, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:20.270, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:56:23.317, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:56:26.367, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:56:29.447, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:56:32.515, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:56:35.577, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:38.631, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:41.682, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:44.740, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:47.789, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:50.840, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:53.890, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:56:56.939, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:56:59.986, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:57:03.034, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:57:06.083, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:57:09.135, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:57:12.182, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:57:15.231, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:57:18.288, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:57:21.337, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:57:24.388, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:57:27.438, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:57:30.490, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:57:33.551, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:57:36.602, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:57:39.651, 37 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:57:42.700, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:57:45.748, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:57:48.799, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:57:51.846, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:57:54.897, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:57:57.942, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:58:00.990, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:58:04.038, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:58:07.089, 38 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:58:10.138, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:58:13.186, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:58:16.236, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:58:19.285, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:58:22.331, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:58:25.383, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:58:28.447, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:58:31.504, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:58:34.558, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:58:37.610, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:58:40.658, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:58:43.715, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:58:46.767, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:58:49.817, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:58:52.866, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:58:55.915, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:58:58.962, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:59:02.041, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:59:05.091, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:59:08.138, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:59:11.186, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:59:14.264, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:59:17.315, 38 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:59:20.364, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:59:23.429, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:59:26.679, 23 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:59:29.820, 23 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 17:59:32.868, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:59:35.915, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:59:38.963, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 17:59:42.012, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:59:45.063, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:59:48.113, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:59:51.163, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:59:54.212, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 17:59:57.260, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:00:00.308, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:00:03.362, 35 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:00:06.417, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:09.474, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:12.534, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:15.583, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:18.651, 32 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:21.735, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:24.782, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:00:27.831, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:00:30.878, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:00:33.928, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:00:36.976, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:00:40.024, 38 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:00:43.073, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:46.124, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:49.174, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:52.223, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:00:55.272, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:00:58.326, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
