timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/03/19 12:49:12.072, 39 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:15.127, 38 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:18.168, 39 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:21.222, 40 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:24.263, 39 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:27.315, 41 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:30.362, 33 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:33.431, 36 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:36.513, 39 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:39.557, 36 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:42.604, 39 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:45.671, 36 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:48.790, 36 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:51.910, 35 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:54.964, 35 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:49:58.033, 39 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:01.128, 31 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:04.208, 27 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:07.287, 36 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:10.350, 39 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:13.392, 39 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:16.448, 33 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:19.531, 38 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:22.584, 40 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:25.675, 31 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:28.751, 41 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:31.839, 40 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:34.904, 41 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:38.032, 35 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:41.115, 36 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:44.198, 38 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:47.265, 33 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:50.351, 34 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:53.472, 38 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:56.565, 34 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:50:59.627, 37 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:51:02.709, 42 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:51:05.822, 38 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:51:08.903, 41 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:51:12.044, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/03/19 12:51:15.120, 36 %, 2 %, 11313 MiB, 15360 MiB, 37
2026/03/19 12:51:18.223, 22 %, 1 %, 11313 MiB, 15360 MiB, 37
2026/03/19 12:51:21.292, 38 %, 2 %, 11313 MiB, 15360 MiB, 37
2026/03/19 12:51:24.378, 41 %, 2 %, 11313 MiB, 15360 MiB, 37
2026/03/19 12:51:27.427, 30 %, 1 %, 11313 MiB, 15360 MiB, 37
2026/03/19 12:51:30.483, 36 %, 2 %, 11313 MiB, 15360 MiB, 37
2026/03/19 12:51:33.532, 41 %, 2 %, 11313 MiB, 15360 MiB, 37
2026/03/19 12:51:36.714, 0 %, 0 %, 11313 MiB, 15360 MiB, 37
2026/03/19 12:51:39.794, 0 %, 0 %, 11313 MiB, 15360 MiB, 36
